Factor Year,Factor Number,Factor Date,Customer ID,Order ID,Start of rental,End of rental,Machine ID,Product Group,Product Category,Amount,Row Reason,Days Sold,Warehouse Unit,Sales Quantity,Sales Unit,Month
2021,IT  001598,2021/03/31,cust420,2021/ON  002446,2021-03-23,2021-03-29,A212,Rent Outfitted,Rent Outfitted,414.0,ADS,4.0,GG,4.0,GG,3.0
2021,IT  001597,2021/03/31,cust420,2021/ON  002447,2021-03-23,2021-03-29,S664,Rotating Boom Lifts,Spider Boom Lifts,480.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001591,2021/03/31,cust452,2021/ON  002255,2021-03-18,2021-03-24,T73,Telehandlers,Rotating Telehandlers,540.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001627,2021/03/31,cust229,2021/ON  002498,2021-03-25,2021-04-02,T68,Telehandlers,Rotating Telehandlers,640.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001630,2021/03/31,cust343,2021/ON  002541,2021-03-26,2021-04-01,C02,Electric Cranes,Electric Cranes,760.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001745,2021/03/31,cust114,2021/ON  002600,2021-03-26,2021-04-17,CLI0925,Telehandlers,Rotating Telehandlers,600.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001770,2021/03/31,cust218,2021/ON  002480,2021-03-24,2021-04-01,S458,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,1000.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001782,2021/03/31,cust157,2021/ON  002397,2021-03-25,2023-02-08,S613,Vertical Lifts,Electric Vertical Lifts,120.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001817,2021/03/31,cust14,2019/ON  002873,2019-04-11,2021-07-08,S425,Rotating Boom Lifts,Articulated Electric Boom Lifts,260.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  001819,2021/03/31,cust14,2020/ON  008698,2020-11-18,2021-05-12,S493,Vertical Lifts,Electric Vertical Lifts,108.0,ADN,4.0,GG,4.0,GG,11.0
2021,IT  001831,2021/03/31,cust15,2021/CC  000234,2021-03-23,2021-03-26,S473,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001831,2021/03/31,cust15,2021/CC  000235,2021-03-23,2021-03-26,S481,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001863,2021/04/12,cust45,2021/ON  002325,2021-04-06,2021-04-09,T137,Telehandlers,Rotating Telehandlers,480.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  001876,2021/04/12,cust167,2021/ON  002603,2021-04-02,2021-04-08,S642,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1200.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  001883,2021/04/12,cust353,2021/ON  002857,2021-04-06,2021-04-09,Z110,Various Equipment,Generator Equipment,210.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  001913,2021/04/13,cust58,2021/ON  002576,2021-03-31,2021-04-12,S130,Rotating Boom Lifts,Articulated Electric Boom Lifts,400.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  001919,2021/04/14,cust47,2021/ON  002714,2021-04-03,2021-04-14,CLI1026,Telehandlers,Rotating Telehandlers,640.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  001941,2021/04/15,cust206,2021/ON  002868,2021-04-08,2021-04-15,T136,Telehandlers,Rotating Telehandlers,560.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  001953,2021/04/15,cust108,2021/ON  002658,2021-04-07,2021-04-15,T110,Telehandlers,Rotating Telehandlers,600.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  001975,2021/04/16,cust69,2021/ON  002901,2021-04-07,2021-04-10,P88,Machines with Operator,Machines with Operator,5950.0,ADN,4.0,H,35.0,H,4.0
2021,IT  002010,2021/04/19,cust117,2021/ON  003026,2021-04-13,2021-04-16,S509,Vertical Lifts,Electric Vertical Lifts,156.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002011,2021/04/19,cust120,2021/ON  002599,2021-04-02,2021-04-05,S458,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,1000.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002021,2021/04/20,cust109,2021/ON  003018,2021-04-12,2021-04-19,T59,Telehandlers,Rotating Telehandlers,440.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002033,2021/04/20,cust233,2021/ON  003023,2021-04-12,2021-04-16,A212,Rent Outfitted,Rent Outfitted,360.0,ADS,4.0,GG,4.0,GG,4.0
2021,IT  002091,2021/04/23,cust14,2021/ON  002781,2021-04-07,2021-04-21,S576,Vertical Lifts,Electric Vertical Lifts,176.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002106,2021/04/26,cust317,2021/ON  003015,2021-04-16,2021-04-23,CLI0977,Rotating Boom Lifts,Spider Boom Lifts,360.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002116,2021/04/27,cust267,2021/ON  003297,2021-04-21,2021-04-26,P122,Truck Mounted Platforms,Truck Mounted Articulated Platforms,520.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002153,2021/04/30,cust100,2021/ON  003401,2021-04-24,2021-04-29,CLI0942,Truck Mounted Platforms,,1120.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002211,2021/04/30,cust63,2021/ON  003481,2021-04-27,2021-06-01,S659,Vertical Lifts,Electric Vertical Lifts,156.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002216,2021/04/30,cust229,2021/ON  003338,2021-04-26,2021-05-04,T118,Telehandlers,Rotating Telehandlers,640.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002251,2021/04/30,cust91,2021/ON  003447,2021-04-27,2021-05-18,T110,Telehandlers,Rotating Telehandlers,560.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002252,2021/04/30,cust291,2021/ON  003403,2021-04-27,2021-05-24,S602,Vertical Lifts,Electric Vertical Lifts,152.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002170,2021/04/30,cust107,2021/ON  003317,2021-04-23,2021-04-29,S254,Rotating Boom Lifts,Articulated Electric Boom Lifts,480.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002181,2021/04/30,cust268,2021/ON  003361,2021-04-23,2021-04-29,S553,Rotating Boom Lifts,Articulated Electric Boom Lifts,300.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002182,2021/04/30,cust268,2021/ON  003356,2021-04-23,2021-04-29,S593,Rotating Boom Lifts,Articulated Electric Boom Lifts,300.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002184,2021/04/30,cust268,2021/ON  003217,2021-04-20,2021-04-27,S640,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,440.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002185,2021/04/30,cust268,2021/ON  003218,2021-04-20,2021-04-27,S672,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,440.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002258,2021/04/30,cust208,2021/ON  003329,2021-04-26,2021-05-04,S432,Vertical Lifts,Electric Vertical Lifts,200.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002259,2021/04/30,cust208,2021/ON  003328,2021-04-26,2021-05-04,S475,Vertical Lifts,Electric Vertical Lifts,200.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002271,2021/04/30,cust206,2021/ON  003139,2021-04-26,2021-05-04,S633,Rotating Boom Lifts,Articulated Electric Boom Lifts,320.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002274,2021/04/30,cust395,2021/ON  003291,2021-04-26,2021-05-10,CLI0919,Vertical Lifts,,220.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002275,2021/04/30,cust395,2021/ON  003292,2021-04-26,2021-05-11,CLI0920,Vertical Lifts,,220.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002319,2021/04/30,cust394,2021/ON  003392,2021-04-26,2021-05-03,S530,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002372,2021/04/30,cust200,2021/ON  003433,2021-04-27,2021-06-12,CLI1110,Telehandlers,Fixed Telehandlers,300.0,ADN,4.0,GG,4.0,GG,4.0
2021,IA  000110,2021/04/27,cust453,2021/ON  003442,2021-04-27,2021-04-30,A183,Rent Outfitted,Rent Outfitted,447.12,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002389,2021/04/30,cust125,2021/ON  003465,2021-04-27,2021-05-10,CLI0948,Telehandlers,Rotating Telehandlers,580.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002409,2021/04/30,cust14,2021/ON  002780,2021-04-07,2021-06-04,CLI1037,Telehandlers,Rotating Telehandlers,480.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002407,2021/04/30,cust14,2021/ON  003122,2021-04-19,2021-05-12,S668,Rotating Boom Lifts,Spider Boom Lifts,520.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002424,2021/04/30,cust196,2021/ON  003461,2021-04-27,2021-05-03,S297,Rotating Boom Lifts,Articulated Diesel Boom Lifts,420.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002427,2021/04/30,cust117,2021/ON  003308,2021-04-27,2021-05-18,S349,Vertical Lifts,Electric Vertical Lifts,171.6,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002429,2021/04/30,cust117,2021/ON  003310,2021-04-27,2021-05-26,S581,Vertical Lifts,Electric Vertical Lifts,171.6,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002430,2021/04/30,cust117,2021/ON  003379,2021-04-26,2021-05-04,S625,Rotating Boom Lifts,Articulated Electric Boom Lifts,360.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002469,2021/04/30,cust27,2021/CC  000255,2021-04-02,2021-04-09,P122,Truck Mounted Platforms,Truck Mounted Articulated Platforms,348.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002498,2021/05/12,cust395,2021/ON  003291,2021-04-26,2021-05-10,CLI0919,Vertical Lifts,,220.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002508,2021/05/12,cust45,2021/ON  002920,2021-04-08,2021-05-06,T116,Telehandlers,Rotating Telehandlers,668.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002525,2021/05/12,cust11,2021/ON  003664,2021-05-04,2021-05-07,P118,Truck Mounted Platforms,Truck Mounted Articulated Platforms,420.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002549,2021/05/14,cust395,2021/ON  003292,2021-04-26,2021-05-11,CLI0920,Vertical Lifts,,220.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002563,2021/05/14,cust441,2021/ON  003354,2021-04-28,2021-05-12,S338,Rotating Boom Lifts,Articulated Electric Boom Lifts,600.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002566,2021/05/14,cust454,2021/ON  003711,2021-05-05,2021-05-12,CLI1015,Telehandlers,Rotating Telehandlers,960.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002568,2021/05/14,cust58,2021/ON  001515,2021-02-18,2021-05-07,S379,Vertical Lifts,Electric Vertical Lifts,150.0,ADN,4.0,GG,4.0,GG,2.0
2021,IT  002570,2021/05/14,cust58,2021/ON  002578,2021-03-29,2021-05-07,S655,Vertical Lifts,Electric Vertical Lifts,150.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  002627,2021/05/17,cust40,2021/ON  002926,2021-04-07,2021-05-05,T57,Telehandlers,Fixed Telehandlers,126.68,ADN,4.0,GG,4.0,GG,4.0
2021,IT  002628,2021/05/17,cust268,2021/ON  003755,2021-05-06,2021-05-11,P108,Truck Mounted Platforms,Truck Mounted Articulated Platforms,520.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002638,2021/05/19,cust112,2021/ON  003640,2021-05-05,2021-05-12,C02,Electric Cranes,Electric Cranes,800.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002646,2021/05/19,cust455,2021/ON  003693,2021-05-10,2021-05-18,CLI0917,Rotating Boom Lifts,Spider Boom Lifts,640.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002693,2021/05/21,cust69,2021/ON  003705,2021-05-17,2021-05-20,S560,Rotating Boom Lifts,Articulated Diesel Boom Lifts,520.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002713,2021/05/24,cust43,2021/ON  003945,2021-05-18,2021-05-21,S469,Vertical Lifts,Electric Vertical Lifts,104.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002714,2021/05/24,cust43,2021/ON  003965,2021-05-18,2021-05-21,S473,Vertical Lifts,Electric Vertical Lifts,104.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002715,2021/05/24,cust43,2021/ON  003943,2021-05-18,2021-05-21,CLI1079,Vertical Lifts,Electric Vertical Lifts,104.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002716,2021/05/24,cust43,2021/ON  003944,2021-05-18,2021-05-21,S514,Vertical Lifts,Electric Vertical Lifts,104.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002721,2021/05/24,cust19,2021/ON  004103,2021-05-17,2021-05-21,A209,Rent Outfitted,Rent Outfitted,600.0,ADS,4.0,GG,4.0,GG,5.0
2021,IT  002743,2021/05/27,cust68,2021/ON  004185,2021-05-20,2021-05-24,P103,Truck Mounted Platforms,Truck Mounted Articulated Platforms,860.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002771,2021/05/27,cust239,2021/ON  004128,2021-05-19,2021-05-26,CLI0977,Rotating Boom Lifts,Spider Boom Lifts,462.4,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002793,2021/05/28,cust242,2021/ON  004074,2021-05-18,2021-05-27,S315,Rotating Boom Lifts,Articulated Electric Boom Lifts,400.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002807,2021/05/31,cust134,2021/ON  002387,2021-03-22,2021-05-07,T124,Telehandlers,Fixed Telehandlers,280.0,ADN,4.0,GG,4.0,GG,3.0
2021,IT  002813,2021/05/31,cust415,2021/ON  004138,2021-05-25,2021-05-28,CLI0942,Truck Mounted Platforms,,1000.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002859,2021/05/31,cust134,2021/ON  004412,2021-05-27,2021-06-29,P106,Truck Mounted Platforms,Truck Mounted Articulated Platforms,440.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002898,2021/05/31,cust36,2021/ON  004177,2021-05-26,2021-06-11,S484,Vertical Lifts,Electric Vertical Lifts,120.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002899,2021/05/31,cust36,2021/ON  004176,2021-05-26,2021-07-14,S648,Vertical Lifts,Electric Vertical Lifts,120.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  002918,2021/05/31,cust243,2021/ON  004396,2021-05-26,2021-06-29,S473,Vertical Lifts,Electric Vertical Lifts,120.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003101,2021/05/31,cust61,2021/ON  004353,2021-05-26,2021-06-03,CLI1002,Rotating Boom Lifts,Articulated Electric Boom Lifts,440.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003119,2021/05/31,cust456,2021/ON  004211,2021-05-25,2021-06-08,S111,Rotating Boom Lifts,Articulated Electric Boom Lifts,360.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003120,2021/05/31,cust456,2021/ON  004208,2021-05-25,2021-06-08,S291,Rotating Boom Lifts,Articulated Electric Boom Lifts,360.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003132,2021/05/31,cust14,2020/ON  004493,2020-07-10,2021-06-24,S525,Vertical Lifts,Electric Vertical Lifts,112.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  003156,2021/05/31,cust14,2021/ON  001812,2021-03-01,2021-06-07,A163,Rent with Crane,Rent with Crane,280.0,ADS,4.0,GG,4.0,GG,3.0
2021,IT  003157,2021/05/31,cust15,2021/CC  000328,2021-05-22,2021-05-26,S526,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003157,2021/05/31,cust15,2021/CC  000340,2021-05-26,2021-06-22,S495,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003204,2021/06/14,cust38,2021/ON  004596,2021-06-03,2021-06-10,CLI0915,Vertical Lifts,Electric Vertical Lifts,160.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003261,2021/06/16,cust227,2021/ON  003758,2021-05-06,2021-06-11,S562,Rotating Boom Lifts,Articulated Electric Boom Lifts,320.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003275,2021/06/16,cust457,2021/ON  004147,2021-06-07,2021-06-10,P105,Truck Mounted Platforms,Truck Mounted Articulated Platforms,800.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003305,2021/06/16,cust155,2021/ON  003795,2021-05-15,2021-06-08,T73,Telehandlers,Rotating Telehandlers,520.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003306,2021/06/16,cust155,2021/ON  004633,2021-06-08,2021-06-14,T81,Telehandlers,Fixed Telehandlers,360.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003370,2021/06/21,cust329,2021/ON  004050,2021-05-24,2021-06-21,S84,Rotating Boom Lifts,Articulated Electric Boom Lifts,392.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  003374,2021/06/21,cust106,2021/ON  004810,2021-06-14,2021-06-17,P104,Truck Mounted Platforms,Truck Mounted Articulated Platforms,510.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003377,2021/06/21,cust224,2021/ON  004471,2021-06-10,2021-06-17,S626,Rotating Boom Lifts,Articulated Electric Boom Lifts,360.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003383,2021/06/21,cust218,2021/ON  004428,2021-06-11,2021-06-17,T129,Telehandlers,Rotating Telehandlers,640.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003525,2021/06/29,cust458,2021/ON  005178,2021-06-22,2021-06-28,CLI1114,Truck Mounted Platforms,Truck Mounted Articulated Platforms,660.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003550,2021/06/29,cust27,2021/ON  005161,2021-06-19,2021-06-25,S664,Rotating Boom Lifts,Spider Boom Lifts,408.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003552,2021/06/29,cust27,2021/ON  004996,2021-06-21,2021-06-29,T112,Telehandlers,Rotating Telehandlers,720.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003560,2021/06/30,cust135,2021/ON  005308,2021-06-24,2021-07-23,S442,Vertical Lifts,Electric Vertical Lifts,180.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003561,2021/06/30,cust16,2021/ON  005202,2021-06-25,2021-06-28,A218,Rent Vans,Rent Vans,186.64,ADS,4.0,GG,4.0,GG,6.0
2021,IT  003570,2021/06/30,cust107,2021/ON  005324,2021-06-25,2021-07-09,S588,Vertical Lifts,Electric Vertical Lifts,100.0,ADN,4.0,GG,4.0,GG,6.0
2021,IA  000186,2021/06/28,cust436,2021/ON  005493,2021-06-10,2021-06-16,P93,Truck Mounted Platforms,Truck Mounted Articulated Platforms,520.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003588,2021/06/30,cust24,2021/ON  003406,2021-04-26,2021-06-11,CLI0954,Telehandlers,Rotating Telehandlers,560.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  003593,2021/06/30,cust459,2021/ON  004538,2021-06-14,2021-06-17,P122,Truck Mounted Platforms,Truck Mounted Articulated Platforms,600.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003619,2021/06/30,cust327,2021/ON  005184,2021-06-24,2021-07-06,S599,Rotating Boom Lifts,Articulated Electric Boom Lifts,480.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003623,2021/06/30,cust220,2021/ON  005265,2021-06-24,2021-07-12,S615,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003696,2021/06/30,cust206,2021/ON  005220,2021-06-23,2021-07-01,CLI1002,Rotating Boom Lifts,Articulated Electric Boom Lifts,520.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003814,2021/06/30,cust245,2021/ON  005212,2021-06-24,2021-07-06,S694,Vertical Lifts,Electric Vertical Lifts,100.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003826,2021/06/30,cust117,2021/ON  005229,2021-06-25,2021-07-01,S262,Rotating Boom Lifts,Articulated Diesel Boom Lifts,360.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003895,2021/06/30,cust15,2021/CC  000350,2021-06-08,2021-06-11,P90,Truck Mounted Platforms,Truck Mounted Articulated Platforms,348.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003895,2021/06/30,cust15,2021/CC  001849,2021-06-22,2021-06-25,CLI1082,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003895,2021/06/30,cust15,2021/CC  001853,2021-06-24,2021-06-28,P122,Truck Mounted Platforms,Truck Mounted Articulated Platforms,348.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003902,2021/06/30,cust335,2021/ON  002373,2021-06-07,2021-06-10,S563,Machines with Operator,Machines with Operator,3600.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  003920,2021/07/15,cust240,2021/ON  004819,2021-06-23,2021-07-07,CLI0945,Rotating Boom Lifts,Spider Boom Lifts,960.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  004042,2021/07/21,cust172,2021/ON  005470,2021-07-06,2021-07-12,S702,Vertical Lifts,Electric Vertical Lifts,152.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004078,2021/07/21,cust184,2021/ON  005702,2021-07-07,2021-07-13,S660,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004110,2021/07/27,cust206,2021/ON  006004,2021-07-19,2021-07-23,S298,Rotating Boom Lifts,Articulated Electric Boom Lifts,320.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004111,2021/07/27,cust206,2021/ON  006003,2021-07-19,2021-07-23,S653,Vertical Lifts,Electric Vertical Lifts,120.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004116,2021/07/27,cust444,2021/ON  005932,2021-07-16,2021-07-26,S673,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,640.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004124,2021/07/27,cust117,2021/ON  006010,2021-07-20,2021-07-24,P101,Truck Mounted Platforms,Truck Mounted Articulated Platforms,585.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004143,2021/07/28,cust425,2021/ON  005774,2021-07-12,2021-07-22,S642,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1000.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004198,2021/07/29,cust109,2021/ON  005946,2021-07-19,2021-07-26,T68,Telehandlers,Rotating Telehandlers,460.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004223,2021/07/29,cust27,2021/ON  005515,2021-07-05,2021-07-09,T126,Telehandlers,Rotating Telehandlers,680.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004240,2021/07/30,cust122,2021/ON  006111,2021-07-22,2021-07-28,T132,Telehandlers,Rotating Telehandlers,520.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004243,2021/07/30,cust106,2021/ON  006254,2021-07-26,2021-07-30,S668,Rotating Boom Lifts,Spider Boom Lifts,704.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004246,2021/07/30,cust37,2021/ON  006205,2021-07-26,2021-07-30,A195,Rent Vans,Rent Vans,300.0,ADS,4.0,GG,4.0,GG,7.0
2021,IT  004247,2021/07/30,cust37,2021/ON  006206,2021-07-26,2021-07-30,A217,Rent Vans,Rent Vans,300.0,ADS,4.0,GG,4.0,GG,7.0
2021,IT  004253,2021/07/30,cust117,2021/ON  006118,2021-07-22,2021-07-29,S187,Rotating Boom Lifts,Articulated Electric Boom Lifts,360.0,ADN,4.0,GG,4.0,GG,7.0
2021,IA  000216,2021/07/21,cust460,2021/ON  006177,2021-07-21,2021-07-26,A210,Rent Outfitted,Rent Outfitted,320.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004266,2021/07/31,cust163,2021/ON  003492,2021-04-27,2021-07-09,T141,Telehandlers,Fixed Telehandlers,400.0,ADN,4.0,GG,4.0,GG,4.0
2021,IT  004284,2021/07/31,cust17,2021/ON  006281,2021-07-27,2021-08-04,S172,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,600.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004317,2021/07/31,cust229,2021/ON  006201,2021-07-27,2021-08-13,T68,Telehandlers,Rotating Telehandlers,640.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004353,2021/07/31,cust110,2021/ON  005663,2021-07-24,2021-07-30,P103,Truck Mounted Platforms,Truck Mounted Articulated Platforms,520.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004354,2021/07/31,cust151,2021/ON  004360,2021-06-03,2021-07-08,T92,Telehandlers,Rotating Telehandlers,530.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  004380,2021/07/31,cust80,2021/ON  005683,2021-07-07,2021-07-15,S602,Vertical Lifts,Electric Vertical Lifts,80.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004425,2021/07/31,cust45,2021/ON  005522,2021-07-27,2021-11-05,T123,Telehandlers,Fixed Telehandlers,320.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004534,2021/07/31,cust176,2021/ON  006267,2021-07-27,2021-10-04,S520,Vertical Lifts,Electric Vertical Lifts,200.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004601,2021/07/31,cust14,2021/ON  005272,2021-06-23,2022-09-15,S509,Vertical Lifts,Electric Vertical Lifts,112.0,ADN,4.0,GG,4.0,GG,6.0
2021,IT  004606,2021/07/31,cust09,2021/ON  005611,2021-07-02,2021-07-07,A207,Rent Outfitted,Rent Outfitted,213.32,ADS,4.0,GG,4.0,GG,7.0
2021,IT  004623,2021/07/31,cust15,2021/CC  001892,2021-07-20,2021-07-23,S526,Vertical Lifts,Electric Vertical Lifts,140.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004671,2021/08/12,cust69,2021/ON  005556,2021-08-05,2021-08-08,P100,Machines with Operator,Machines with Operator,3440.0,ADN,4.0,H,16.0,H,8.0
2021,IT  004675,2021/08/12,cust134,2021/ON  003791,2021-05-07,2021-08-06,T125,Telehandlers,Fixed Telehandlers,280.0,ADN,4.0,GG,4.0,GG,5.0
2021,IT  004683,2021/08/12,cust179,2021/ON  006138,2021-07-23,2021-08-09,S525,Vertical Lifts,Electric Vertical Lifts,120.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004688,2021/08/12,cust228,2021/ON  005495,2021-07-02,2021-08-09,S450,Rotating Boom Lifts,Articulated Electric Boom Lifts,280.0,ADN,4.0,GG,4.0,GG,7.0
2021,IT  004702,2021/08/12,cust461,2021/ON  006451,2021-08-03,2021-08-09,S663,Rotating Boom Lifts,Spider Boom Lifts,400.0,ADN,4.0,GG,4.0,GG,8.0
2021,IT  004736,2021/08/12,cust52,2021/ON  005441,2021-06-30,2021-08-06,T104,Telehandlers,Rotating Telehandlers,520.0,ADN,4.0,GG,4.0,GG,6.0
